business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,supermarket_brand,price_level,permanently_closed
OPERATIONAL,"Hardturmstrasse 126, 8005 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR express Zürich Hardturmstrasse,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117475160341531023284"">Matthias M. Mattenberger</a>'], 'photo_reference': 'Aap_uEC-c_KHwgC15lDm1cki8z1qkHZAcLwiiROFb_eINEE2qsxVcEC_PgsuKtBH5UFFT6SGWHwqRXre2bYTR_4oL_xHY39EtVg2Tq-RWObksX2bThUjnNXNE3ptxdbLys7ZZgAAhkk_iG7ZoEoKBCaKeqTI7tffbML1U0HFGNGfAhUZiOhm', 'width': 4032}]",ChIJPYPcg-ULkEcR3fwzpotDONM,3.5,ChIJPYPcg-ULkEcR3fwzpotDONM,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",44,47.3935571,8.513138000000001,47.39492837989272,8.514401879892722,47.39222872010728,8.511702220107278,True,9GV7+C7 Zürich,8FVC9GV7+C7,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Dolderstrasse 5, 8032 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Dolderstrasse,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107303327279192668395"">Adem Hashani</a>'], 'photo_reference': 'Aap_uEDOzW-GIq3DrAjeeOChLRxC9HC7HelyNrc1RxQUBdVwCdTUKz_O4Z44-j8PVPwJcAS31A-6EOvfsr4Os-cyWJrUniUn1-sFLsFyhSRf3PVbGarsLWl2tGNkSj_qMt0cjOF_S0Ymk89hUFP3Ed-M3cEz31BNtNmCMIrMMpsiSSFm52eH', 'width': 4032}]",ChIJByNz1bOgmkcRfF5v1v-wqvA,4.0,ChIJByNz1bOgmkcRfF5v1v-wqvA,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",74,47.3703218,8.5568505,47.37167162989272,8.55820032989272,47.36897197010727,8.555500670107277,True,9HC4+4P Zürich,8FVC9HC4+4P,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Regensbergstrasse 300, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Spar Supermarkt,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112665430431628815107"">Paolo Missoni</a>'], 'photo_reference': 'Aap_uEDAujzd5RqlPuineSDRQJ3xTVTPLQL4eBaPXfoJBKxWrutmFfayNStuNyS_gx6JaS6d3qunGL6QDqYsvxI066apwKIZwJt_bv8XfCfFr7V8aBRPMoHixaHQNiJDCLAKjzrWdH-ZKX8eJzMOF1mInoBwFYDw6u3poh4hcejXXimYsq9c', 'width': 5312}]",ChIJSdpvmPQKkEcRVBkh0ZlVz2U,3.9,ChIJSdpvmPQKkEcRVBkh0ZlVz2U,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",128,47.41156429999999,8.5279268,47.41285847989272,8.529423979892721,47.41015882010728,8.526724320107277,True,CG6H+J5 Zürich,8FVCCG6H+J5,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Wehntalerstrasse 634, 8046 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108702227605844834882"">Cornelia Kis</a>'], 'photo_reference': 'Aap_uEAncXnhdYwrrIqUscqL6NWPiNa3rJIMpxzSq8AXHEJq_hywzm8vFEp7mm1eQL4gBAa_TQuNJ_LojoFhTU0C09UtcRG-2Hp7e2Vj2jeFRLShVtA_ErCQTemQ7q8zMgHEhzPkjdSatvBYdY_PklKd5iIjiw47MwMcly2rxlGCh8xbeox5', 'width': 3024}]",ChIJU6SMMxoLkEcR4tUO0xSBz-A,4.1,ChIJU6SMMxoLkEcR4tUO0xSBz-A,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",265,47.4230502,8.4994137,47.42434332989272,8.500725479892722,47.42164367010728,8.498025820107278,True,CFFX+6Q Zürich,8FVCCFFX+6Q,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Hottingerstrasse 2, 8032 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR express Zürich Schauspielhaus,"[{'height': 3872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110128136134466020727"">A Google User</a>'], 'photo_reference': 'Aap_uECbjMYZsAiyoG4axGzI1zH-yLo76y9viYkver23ahPUGjYCPhyTMWGm2ivXbcVSWqtzvgt0Yg1KHvUM2pedwmSleiUZPJv2pQt2an4vtxt2kMlIu2bVzaSsRI1O7S9809iflz5AhHwQl-2PmIuJZarKO0KEvc6MR06JiaPxB73wdFHh', 'width': 2592}]",ChIJy90vI6ygmkcRvGcuE-1MqQ4,4.0,ChIJy90vI6ygmkcRvGcuE-1MqQ4,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",63,47.37035119999999,8.549401,47.37162062989272,8.55058632989272,47.36892097010727,8.547886670107276,True,9GCX+4Q Zürich,8FVC9GCX+4Q,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Forchstrasse 140, 8032 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Zürich Forchstrasse,,ChIJyW4V-zWnmkcRqIhXwo6RgoQ,3.8,ChIJyW4V-zWnmkcRqIhXwo6RgoQ,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",34,47.360411,8.563348999999999,47.36176082989272,8.564698829892722,47.35906117010728,8.561999170107278,True,9H67+58 Zürich,8FVC9H67+58,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Badenerstrasse 104, 8952 Schlieren, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Schlieren,"[{'height': 1013, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113608180318465111372"">Fabian Rutz</a>'], 'photo_reference': 'Aap_uEA4Mui3lkABup58cmjgpZEWBiBHE1wVZyUXc1-ejZKHxy3KQjrbvFSUYo4iVPDXOYXK-sTs7fT8pVYNYzX6EomoBMA6KyMAH8729adwhVEcXb2Uiay9YaB3SiZ1WNCpHscvcrYO0qKSbIY9jlAHpnylwNRjbySOa7ra79RgP92xlSIh', 'width': 1520}]",ChIJSQ7FarANkEcRT5b4QxDirUM,4.6,ChIJSQ7FarANkEcRT5b4QxDirUM,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",14,47.3973206,8.4310309,47.39860142989272,8.432379729892723,47.39590177010728,8.42968007010728,True,9CWJ+WC Schlieren,8FVC9CWJ+WC,"Spar, Zürich, Uitikon",,
OPERATIONAL,"Toblerpl. 5, 8044 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR express Zürich Toblerplatz,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103777948826335712247"">Dominic Schelling</a>'], 'photo_reference': 'Aap_uEBx4MuCg_KFYur6jy3PWdPcKv0QdnpSKdIXVmunHW3n8qMBBPzFG4FSGt8NUkjvAXL2vpjIwuNME9f2yIfb5Lu66t-tbmk8vIRJdiZhNm1ruIWF3vNHmd92_dghMcuUjT-XJDY_kCVXECZ5TkQgmrihngQbD7bl6FSiWvV6q9J5FtB_', 'width': 4128}]",ChIJSxxYmbugmkcRgGXMY2ke_rc,4.0,ChIJSxxYmbugmkcRgGXMY2ke_rc,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",74,47.3790988,8.5597882,47.38047902989272,8.561077629892722,47.37777937010728,8.558377970107278,True,9HH5+JW Zürich,8FVC9HH5+JW,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Bachstrasse 11, 8902 Urdorf, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Urdorf,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103583898154978724105"">A Google User</a>'], 'photo_reference': 'Aap_uEBYjrvBZGZ0kAImu2Fe9MrclxNGx7uQfCxR7aVkX6dwD6UZXO4DM3oKOZL1CgsOrN9KTOyaoXPSWlCGWOw6a4cDEaZ9eyc1oP9MhFadWgXHtu5f4BdmPeaeoCW-RiTsg0vRL0WhlwwiE_6dxX9TFRtcmyURWLyNfFB6vQoC3RqJoZqK', 'width': 1920}]",ChIJ4URWvBgMkEcRkBRAG77pLIE,4.2,ChIJ4URWvBgMkEcRkBRAG77pLIE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",130,47.3819171,8.4237329,47.38326692989271,8.425082729892722,47.38056727010727,8.422383070107278,True,9CJF+QF Urdorf,8FVC9CJF+QF,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Langstrasse 124, 8004 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Gerlafingen,,ChIJoQD85hAKkEcRQA_5u6xp4wc,0.0,ChIJoQD85hAKkEcRQA_5u6xp4wc,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,47.37952139999999,8.5277843,47.38088857989272,8.529061029892723,47.37818892010728,8.526361370107278,,9GHH+R4 Zürich,8FVC9GHH+R4,"Spar, Zürich, Uitikon",,
OPERATIONAL,"Dorfstrasse 15, 8906 Bonstetten, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Bonstetten,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102732798499261312617"">Michi Brauchli</a>'], 'photo_reference': 'Aap_uEDy69Yy8uavYZuhqglGrtW4aX-lOLC-Cvn5J4aKx8tA42s1dqeDP3nbfOs6L_UTUVD-WY0EgGvhAOk0eNxJNVZ8_vUuNRaV6rn4958joyy9086HV_BjaTwJIH5HM69DIBRhSejE016W96wyqwX4Q0Nt8fVbDF5aVmrSC7gL-_E5RACq', 'width': 3024}]",ChIJAVeve_MIkEcRNMxmqY7Oeqg,4.1,ChIJAVeve_MIkEcRNMxmqY7Oeqg,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",103,47.31487300000001,8.469695,47.31632702989272,8.471023679892724,47.31362737010728,8.46832402010728,True,8F79+WV Bonstetten,8FVC8F79+WV,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Regensdorferstrasse 2, 8104 Weiningen, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Weiningen,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111864432219069827820"">Marco Fontebasso</a>'], 'photo_reference': 'Aap_uECA-JAkLVuC0zuG8UDpCRXV-OPwDZkuZdpPllQWL5lhsLqUpFAePpr6pB_1dQg3Zmyw0OhW8vmQFFFBpBptb2IVqEmiAqzC0parKRGeDefBeLDZ0VZyRJD02WTzXEMj48DKJQlaIemvZcMBUPs77KaZ3ZhJIP-QTufroa3zA0t8fh_A', 'width': 1824}]",ChIJsbQzS_MMkEcRUydSS4c9xwA,4.3,ChIJsbQzS_MMkEcRUydSS4c9xwA,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",86,47.419928,8.434778,47.42131042989272,8.436059979892722,47.41861077010727,8.433360320107278,True,CC9M+XW Weiningen,8FVCCC9M+XW,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Regensdorferstrasse 22, 8108 Dällikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Dällikon,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101823099544167726759"">Elisabeth Höchli</a>'], 'photo_reference': 'Aap_uEBj03BqGb31OscxutU8jnlmCIRpTyE41H8-xNYLI_sdF2TOq18bIfjKH7DOaQ0APTBEhFkupvPrYyxHWmv0xh4xBNFJrXDlWJ0V9B-feQ5-EYNhy7bCEfDSouZi0zPNbFgLcgd22jeSn38iIMn5LVAb52LwUPuspfH1hVy8ZTjczfyX', 'width': 3024}]",ChIJAbE5orgMkEcRfMoPGyXdj54,4.2,ChIJAbE5orgMkEcRfMoPGyXdj54,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",165,47.4392637,8.441291699999999,47.44065307989271,8.44275237989272,47.43795342010727,8.440052720107277,True,CCQR+PG Dällikon,8FVCCCQR+PG,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Schaffhauserstrasse 239, 8057 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Eurospar,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103415130627414847356"">Franz Dietl</a>'], 'photo_reference': 'Aap_uEBvUDmRw5wbB3Tu0wQymbFYKzr5m06nWu6aYUUawVR1yrcxrY--sN27ZphTDAI2e4LYyfllPh0_DBxD3s2rUaN-1_QicT4lyljWXH4a8YWb293FlZuWF2RbxagACW-CC1vzPm2bbnvbQkweBmpb5huiZfm4uftG80m9wtdzX8yRjvpj', 'width': 3024}]",ChIJV2kfW34KkEcRxMBrKw77TPs,4.3,ChIJV2kfW34KkEcRxMBrKw77TPs,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",112,47.4032178,8.5469741,47.40467042989273,8.54861667989272,47.40197077010728,8.545917020107277,True,CG3W+7Q Zürich,8FVCCG3W+7Q,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Bahnhofpl. 8, 8953 Dietikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR express Dietikon,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103296559618858308177"">Yves Bringolf</a>'], 'photo_reference': 'Aap_uEConnMRu4CY1C8416QbpND4uX0-HpU9PatCJBn7U7HI0dvrg5NVpm30lmjy1Yk_hxPV9LzGLYljoFicjyMgjJKLcFwEhTLxTxAIEQH6A8Mo-afuhO2EqywvViF3AiqqceL-h5KbsQFkJVUPLL3npmXx-8bmuO-fn-7CZf9SebuM8Fob', 'width': 1024}]",ChIJPfYZYq0NkEcR_c-ViAL0UgQ,4.0,ChIJPfYZYq0NkEcR_c-ViAL0UgQ,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",54,47.406434,8.404505,47.40773762989271,8.405759829892723,47.40503797010727,8.40306017010728,True,CC43+HR Dietikon,8FVCCC43+HR,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Pilgerweg 45, 8803 Rüschlikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Rüschlikon,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118010320732054743877"">oybak Ismail</a>'], 'photo_reference': 'Aap_uED2I7ob-2wCaDZlE1IN7R7805eJ1ueeUDLq9G2tPLPh2qOT9yEvk2yYo4kovSXJP5BCQUbAhgRr-19o9L6LIPJIyiQ9AKsZBVbaUGO5I1MCKE1hkRahojaSMUP13b0mB1DDUhcMnK34scV_k7M9nXkq9XL48lzZq2gJW_62ZSHwbCRE', 'width': 4032}]",ChIJ0wW2h8enmkcRSwqCT_tRZtg,4.2,ChIJ0wW2h8enmkcRSwqCT_tRZtg,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",62,47.3062584,8.5562832,47.30747332989273,8.557514879892722,47.30477367010728,8.554815220107278,True,8H44+GG Rüschlikon,8FVC8H44+GG,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Bellikerstrasse, 8965 Berikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Mutschellen,"[{'height': 1048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100286435231855014646"">Kovács Dezső</a>'], 'photo_reference': 'Aap_uEAgf0qkfITo7D6BkPIf7MiiF_g62GXad5RHACtL022-08TV18lfMpN_-sC3nIV4WMTttYVUWDNWU-5WPskr8lJziFp39FHeGArw4MyYQ4HL0f2kLk3q03_TgkEzqbhGcTjjXfrFXmKrp2gBDFoe5HDQKouX0nCxlmVYNAWlIBMaF7rC', 'width': 1146}]",ChIJZx8YYBQOkEcRFwe8-jI5V8o,3.9,ChIJZx8YYBQOkEcRFwe8-jI5V8o,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",102,47.3631553,8.367789199999999,47.36454157989272,8.369218729892722,47.36184192010727,8.366519070107278,True,9979+74 Berikon,8FVC9979+74,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Bahnhofstrasse 82, 8957 Spreitenbach, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Spreitenbach,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113586014965386157807"">Chitra Raviraj</a>'], 'photo_reference': 'Aap_uED99rI3TcRN2U0jJkYRawY7_761QN9LqCMX6N_qGRB1EKFFfMQ-oA0OyHny7mOWy2MEDn6IZt8glZLMleA5Lb7BEiZT7ZPXKDoFl7a4ODTkzpKcXW8FOpzetyl3WnK2deP81FSW513a4HpdwmBS_Ho4T2lZOUGesDZJreH1D0A7jaby', 'width': 2988}]",ChIJ2W0xOYISkEcRO1lvEVpHP2s,3.9,ChIJ2W0xOYISkEcRO1lvEVpHP2s,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",171,47.4254341,8.3620304,47.42678392989272,8.363380229892721,47.42408427010728,8.360680570107277,True,C9G6+5R Spreitenbach,8FVCC9G6+5R,"Spar, Zürich, Uitikon",1.0,
OPERATIONAL,"Zürcherstrasse 8, 8142 Uitikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106845843828311177756"">Santos Edgar</a>'], 'photo_reference': 'Aap_uEAGqpA097-EGOdU2AILqVh-NuaTBEsinW68UUqVm-pSnQyU0vA7ab04SGmwAqj5BW9h7XCDf0uJTpoO_jEzzqJahwu-BWlvGPNhrRI_wgBsKhfLMOSS6uhAHLinK3CWy8yPcqUNXhH1JS3Lh50hZCWBBGuNhU-bITtJ6AtW2D07xLPj', 'width': 3456}]",ChIJCUfywF4JkEcRk_49-0QlaqM,4.2,ChIJCUfywF4JkEcRk_49-0QlaqM,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",167,47.3682327,8.462667099999999,47.36953617989271,8.463976379892722,47.36683652010727,8.461276720107278,True,9F97+73 Uitikon,8FVC9F97+73,"Spar, Zürich, Uitikon",,
OPERATIONAL,"Freilagerstrasse 51, 8047 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Zollfreilager,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112665430431628815107"">Paolo Missoni</a>'], 'photo_reference': 'Aap_uEDKWQ0oHHuRrYw0cY8wTWS_uaRjvoT8Jmh9tAxvsQltuTATckq3TUtnXZF1yUTE2KG9nnm7QMI06KWrnjyk1lgAZ9S2bSBE16wQaYzXN7jyTev0oeVAOXzbPMZ5axii2M7OndPUlcLQMQt67oE7GjbANAkW2JEDTtTwxNjUO3YhTZD2', 'width': 5312}]",ChIJjRPzD9ILkEcRJ1OiJpXlD48,4.2,ChIJjRPzD9ILkEcRJ1OiJpXlD48,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",173,47.3800427,8.4896586,47.38153697989272,8.49101922989272,47.37883732010727,8.488319570107276,True,9FJQ+2V Zürich,8FVC9FJQ+2V,"Spar, Zürich, Albisrieden",1.0,
OPERATIONAL,"Wehntalerstrasse 634, 8046 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115108827837470179296"">Marcel Wartenweiler</a>'], 'photo_reference': 'Aap_uEDfdwJCfX6c2ej3gubMs0b33LRaHwl6aH0IuuOhpVgGw9srWuN919u2aRgBSnKZZ0AFuKYOtH2UYM8plS1LXqwNluCxrOo7dmNN_rsHmZ8qsBCppcBiy1HHIBJ9rLCgrkWLGmqXLjt3F8XjG-ldSnZWxfFEpW-bFGNXGLOUCwB6_E6Q', 'width': 1920}]",ChIJU6SMMxoLkEcR4tUO0xSBz-A,4.1,ChIJU6SMMxoLkEcR4tUO0xSBz-A,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",265,47.4230502,8.4994137,47.42434332989272,8.500725479892722,47.42164367010728,8.498025820107278,True,CFFX+6Q Zürich,8FVCCFFX+6Q,"Spar, Zürich, Afforltern",1.0,
OPERATIONAL,"Regensbergstrasse 300, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Spar Supermarkt,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109625065612552597708"">Mario Fulciniti</a>'], 'photo_reference': 'Aap_uECWDOVvx6_TCJ2Rvy5Qp018SHNolwEI3cwAiKalGBz4VVqm8omwP9QkA53_M0l49XlBm2pLKuiYha3frEFwVTeOAU_yzyVDHy37bh7yAXlRloV1_WMhilbGJmfY1myQUQl5qk94Y2aoyhu2nSoqXX1Vw0mH-h_bTBFa9ZvQr0hG-UEs', 'width': 4048}]",ChIJSdpvmPQKkEcRVBkh0ZlVz2U,3.9,ChIJSdpvmPQKkEcRVBkh0ZlVz2U,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",128,47.41156429999999,8.5279268,47.41285847989272,8.529423979892721,47.41015882010728,8.526724320107277,True,CG6H+J5 Zürich,8FVCCG6H+J5,"Spar, Zürich, Afforltern",1.0,
OPERATIONAL,"Regensbergstrasse 300, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Spar Supermarkt,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112665430431628815107"">Paolo Missoni</a>'], 'photo_reference': 'Aap_uECG-AZcQW72LvQRpSmx1yxo2-EwLVZTXHfC3m5vC2h-MoSQE4OkN6hng-IU4BbqWCI0cTep9XBAaUz9inSYiuCc48i6d3Xu4nXeP7IbreZtKZ9wuNsW6nI9xTeVGqIOtEOflzJWdkqjODmygtSWV6tFn09AXz20Pj71e9wM5GwHw801', 'width': 5312}]",ChIJSdpvmPQKkEcRVBkh0ZlVz2U,3.9,ChIJSdpvmPQKkEcRVBkh0ZlVz2U,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",128,47.41156429999999,8.5279268,47.41285847989272,8.529423979892721,47.41015882010728,8.526724320107277,True,CG6H+J5 Zürich,8FVCCG6H+J5,"Spar, Zürich, Wallisellen",1.0,
OPERATIONAL,"Bahnhofstrasse 42, 8305 Dietlikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Dietlikon,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111342717190073492903"">Yves Baumgartner</a>'], 'photo_reference': 'Aap_uEBHDXOtMDzjCZqEhS-8DudZOgG0Ifp7gGi-66E0fr24TOJVe9gyJLXF_Up5asI1B9-KO9SwHnq05SQZWsPCyJxsqQ-p-0eYvenlTWU-0g1cn8tMZfQ4G3zihZURwsVfpuHvR-jIZ4nJ6Tw9Sf-LL0BRVLWZ5DTu-DTnklYJvqsVb6Ja', 'width': 4128}]",ChIJJc3UKcahmkcRwjCGcQV3GGs,4.3,ChIJJc3UKcahmkcRwjCGcQV3GGs,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",83,47.42318119999999,8.6186765,47.42442952989271,8.619927779892723,47.42172987010727,8.61722812010728,True,CJF9+7F Dietlikon,8FVCCJF9+7F,"Spar, Zürich, Wallisellen",1.0,
